bwAQ-hu8mX1eiL8aMJsvtA;20;0.32000000000000006;27064;dec/MIPLIB/miplib2010/bnatt350.0.u.opb;0;0;0;-;;
UjtdzrdKTh8hVpD-MMVsLA;10;92.51;904108;dec/MIPLIB/miplib2010/bnatt400.0.s.opb;5929;10342;2252158;-;;
9tDkgd8GJZYR4f1T6x+9ow;20;65.01;926504;dec/MIPLIB/miplib2010/bnatt400.0.u.opb;4987;8784;1824843;-;;
oxzU6KlAh-wGZURTsQUsKw;10;5.31;168416;dec/MIPLIB/miplib2010/circ10-3.0.d.opb;161;839;15151;-;;
NlQsO7dYlZ7hCCNR8lCMHQ;100;3000;1543132;dec/MIPLIB/miplib2010/co-100.0.s.opb;125;106283;1992563;-;;
qciGonF4vgevVZ-xEwY-Wg;100;3000;1536744;dec/MIPLIB/miplib2010/co-100.0.u.opb;125;106283;1992563;-;;
hyXLwQ842VzGHMSk5WmBsw;100;3000;1625352;dec/MIPLIB/miplib2010/cov1075.0.s.opb;11495;46718;192323;-;;
EbGtz0vWfj2vjxMSXoO7iA;100;3000;1810920;dec/MIPLIB/miplib2010/cov1075.0.u.opb;23119;75583;341544;-;;
ouH1LbAeefQEP7nLThHbMQ;100;3000;8274648;dec/MIPLIB/miplib2010/d10200.1267.s.opb;5815;45177;374559;-;;
fQYVRkDwzm5xlOtxf-mulQ;100;3000;7082848;dec/MIPLIB/miplib2010/d10200.1267.u.opb;2982;23909;189724;-;;
FmyZZdDgu+fLhHGhWwHmyg;10;1538.15;6460648;dec/MIPLIB/miplib2010/d20200.819.d.opb;2220;45811;293138;-;;
j1fOwoughkGacFohAIRBTw;100;3000;6191900;dec/MIPLIB/miplib2010/datt256.0.d.opb;1027;170630;6317884;-;;
J5+XjO54YWChQFBTKfRBeQ;10;34.79;1236268;dec/MIPLIB/miplib2010/ds-big.0.d.opb;0;173955;174997;-;;
icrxZzXRKZ+RPQLs1OlbIA;100;3000;9119752;dec/MIPLIB/miplib2010/eil33-2.0.s.opb;379;28705;79555;-;;
bK8wQJnDQRlD77DF2kRsyg;100;3000;10172340;dec/MIPLIB/miplib2010/eil33-2.0.u.opb;262;20266;53037;-;;
MaXlpAoHDUlqkcKuOKix7w;100;3000;744568;dec/MIPLIB/miplib2010/eilA101-2.0.s.opb;16;65797;66734;-;;
f347tznOBX3EPACB-f0BnA;100;3000;745812;dec/MIPLIB/miplib2010/eilA101-2.0.u.opb;16;65797;66735;-;;
NjeshVjSLeKZ8-B0Kt9tQQ;100;3000;7404168;dec/MIPLIB/miplib2010/eilB101.0.s.opb;553;13971;98933;-;;
NFO3V2kiPMaCqA9OroDjow;100;3000;3456784;dec/MIPLIB/miplib2010/eilB101.0.u.opb;349;7895;52914;-;;
5Ue6gX6aGz0J8GPDzNHiNg;10;2.18;93976;dec/MIPLIB/miplib2010/ex1010-pi.0.d.opb;0;24756;25200;-;;
Skjxkl-u5INn85uTGO7CMQ;10;6.54;153068;dec/MIPLIB/miplib2010/ex9.0.s.opb;39;170;41611;-;;
b4iUsRSVPj+4IbumC69InA;20;68.58;1511968;dec/MIPLIB/miplib2010/ex9.0.u.opb;646;3173;436931;-;;
YBn5aFH47zs04FYLdIcKyw;100;3000;915904;dec/MIPLIB/miplib2010/f2000.0.d.opb;1105780;1468648;405519107;-;;
gkto8oQPLMisxKk9g9jpig;100;3000;6234904;dec/MIPLIB/miplib2010/go19.0.s.opb;10012;37999;229310;-;;
c-wV2HvkSNxXdkAdp0T7hg;100;3000;5868524;dec/MIPLIB/miplib2010/go19.0.u.opb;30486;100851;640879;-;;
W8ZBeYbmp6i5pqiKMl2haQ;10;466.6;553476;dec/MIPLIB/miplib2010/hanoi5.0.s.opb;199755;287081;35058621;-;;
RtVnr3wwO6Otwaisrp7Eiw;20;806.83;2994888;dec/MIPLIB/miplib2010/hanoi5.0.u.opb;221103;316609;38939833;-;;
W-5cXdnyU6AhDcgkSk2MUw;100;3000;1651316;dec/MIPLIB/miplib2010/iis-100-0-cov.0.s.opb;19806;45297;211641;-;;
5RJW2d98ULENGJPQY9wjww;100;3000;6594236;dec/MIPLIB/miplib2010/iis-100-0-cov.0.u.opb;11379;28045;129370;-;;
Ubt5cnHgkiQKDF2x5SIQMA;100;3000;7171180;dec/MIPLIB/miplib2010/iis-bupa-cov.0.s.opb;5035;42208;225812;-;;
QTz45HPYfhrPyS2DW+hSMw;100;3000;7251156;dec/MIPLIB/miplib2010/iis-bupa-cov.0.u.opb;5063;44551;230487;-;;
rK3Y+mq7X7vMsY97dCj6pw;100;3000;8890292;dec/MIPLIB/miplib2010/iis-pima-cov.0.s.opb;4693;81054;413041;-;;
eeG9UfIrz96c-MJ0fvq0tA;100;3000;8269940;dec/MIPLIB/miplib2010/iis-pima-cov.0.u.opb;4231;69098;401776;-;;
yinnv4cgrGX9C2vv1dSuMg;10;1209.57;5098272;dec/MIPLIB/miplib2010/ivu06-big.0.d.opb;0;2276559;2277736;-;;
DErWoACpT8Wy4scMPivK4A;100;3000;1267980;dec/MIPLIB/miplib2010/ivu52.0.s.opb;3;129250;133410;-;;
pUbGjoD8iRqLaDTnSl-fwg;100;3000;1278752;dec/MIPLIB/miplib2010/ivu52.0.u.opb;4;128855;136396;-;;
3+g4uLgrUd9EspVRHSMR4w;10;159.48;2329104;dec/MIPLIB/miplib2010/lectsched-1-obj.482.d.opb;10383;821169;6486244;-;;
bISrx++68KSc6P2DrUC8Hg;10;151.68;2423052;dec/MIPLIB/miplib2010/lectsched-1.482.s.opb;10383;821169;6486244;-;;
7vXWMXqSrNgXDl9TFFuhAg;20;0.030000000000000027;30012;dec/MIPLIB/miplib2010/lectsched-1.482.u.opb;0;0;0;-;;
ltDLFw4os26xkoY1QCGzaQ;10;55.75;1854016;dec/MIPLIB/miplib2010/lectsched-2.369.s.opb;3209;366340;2356707;-;;
V0-g4p8skxaApPHQWcQqQw;20;0.020000000000000018;30244;dec/MIPLIB/miplib2010/lectsched-2.369.u.opb;0;0;0;-;;
R2eVLzcj8W55wK1SyhqFjw;10;115.82;2002404;dec/MIPLIB/miplib2010/lectsched-3.457.s.opb;8130;595769;5214027;-;;
WjAMpU39ZEYWr7nAU9hx3g;20;0.3500000000000001;24740;dec/MIPLIB/miplib2010/lectsched-3.457.u.opb;0;0;0;-;;
ZohnnHTY7t1Np+adueGZuw;10;17.37;961104;dec/MIPLIB/miplib2010/lectsched-4-obj.236.s.opb;1329;62300;587146;-;;
i+pIHBAprEYGhU69Qik+qQ;20;12.95;1014328;dec/MIPLIB/miplib2010/lectsched-4-obj.236.u.opb;854;43112;384648;-;;
EAWf37-J1s4cD0rAsu5sbg;100;3000;6654492;dec/MIPLIB/miplib2010/m100n500k4r1.0.s.opb;1213;3485;25904;-;;
rY+dMRuVYR+tilVmkuP48w;100;3000;3699216;dec/MIPLIB/miplib2010/m100n500k4r1.0.u.opb;661;2574;18246;-;;
b1TRr4O0hd0j1tBAo5PRiw;100;3000;7733332;dec/MIPLIB/miplib2010/macrophage.0.s.opb;7079;292996;779486;-;;
NKgidSx5gnR6LrkdrL01pA;100;3000;7833876;dec/MIPLIB/miplib2010/macrophage.0.u.opb;14425;385041;1323334;-;;
RlBiloLWkqmdb46Sg4TbZA;10;1.31;83864;dec/MIPLIB/miplib2010/methanosarcina.0.d.opb;0;2883;7930;-;;
GJHhRcHfHjosJ77lhEQeAA;100;3000;2497548;dec/MIPLIB/miplib2010/mine-166-5.0.s.opb;927;2410;48628;-;;
+oZ+ljZV-4osGhgvTY2Ogg;100;3000;2014596;dec/MIPLIB/miplib2010/mine-166-5.0.u.opb;928;2410;48844;-;;
NJaMAGUnlPfhEi72SEVvMA;100;3000;1706656;dec/MIPLIB/miplib2010/mine-90-10.0.s.opb;817;2014;45693;-;;
Ib1OYRu8dzrUiJh3fNNKFw;100;3000;1525708;dec/MIPLIB/miplib2010/mine-90-10.0.u.opb;816;2014;45603;-;;
PUGCFtK0Tg2ZW+1uOkww6A;10;95.73;6007360;dec/MIPLIB/miplib2010/mspp16.0.s.opb;148;5146;50517;-;;
hunO74n+ZuCvrIDfCfvmzw;100;3000;6067188;dec/MIPLIB/miplib2010/mspp16.0.u.opb;341;14817;865835;-;;
k6pJseoQDoOp1vecQ4etDQ;100;3000;2993540;dec/MIPLIB/miplib2010/n3div36.0.s.opb;99;130043;191162;-;;
LnFhBxXI4x7T9z6SNuqyPw;100;3000;3136628;dec/MIPLIB/miplib2010/n3div36.0.u.opb;127;217450;430350;-;;
EhDexSiYQL9DWSZDqHAiEA;100;3000;1846040;dec/MIPLIB/miplib2010/n3seq24.0.s.opb;9;235998;281683;-;;
P-a6YmaFL-QCuqaAQn7k6A;100;3000;1846592;dec/MIPLIB/miplib2010/n3seq24.0.u.opb;9;235998;281683;-;;
qzW1ZxmPPfSLPZbrJpPdkw;100;3000;6922708;dec/MIPLIB/miplib2010/neos-1109824.0.s.opb;2779;44917;410170;-;;
s3mjJhR8JxhaIyF4x1eklw;100;3000;6250172;dec/MIPLIB/miplib2010/neos-1109824.0.u.opb;1941;29952;314355;-;;
oicklfvAqB3eLwrNZzVN6A;100;3000;7939544;dec/MIPLIB/miplib2010/neos-1224597.245.s.opb;24889;519460;3667093;-;;
dhjlGGHQXl13F-y7o5NqLg;100;3000;7337364;dec/MIPLIB/miplib2010/neos-1224597.245.u.opb;23508;493630;3460075;-;;
8oLUffpLyQiiw3YW9AS1jw;100;3000;7051672;dec/MIPLIB/miplib2010/neos-1337307.0.s.opb;949;7817;150122;-;;
At-9S4Cf2R8-7YR3sfNevg;100;3000;7560680;dec/MIPLIB/miplib2010/neos-1337307.0.u.opb;681;5214;91960;-;;
FlEjBWj42TtdCGmZ3j25ew;100;3000;6421396;dec/MIPLIB/miplib2010/neos-1440225.0.s.opb;12329;50741;1433738;-;;
z4T7OlHFvbltszM0kCc36A;100;3000;6426392;dec/MIPLIB/miplib2010/neos-1440225.0.u.opb;12301;50481;1430718;-;;
mcgEaZp3kAGRUxWgxKyFSg;100;3000;2896816;dec/MIPLIB/miplib2010/neos-1616732.0.s.opb;13754;16541;136540;-;;
SijMkFFAi60UyoBlkiUtNA;100;3000;2875872;dec/MIPLIB/miplib2010/neos-1616732.0.u.opb;7789;9288;76872;-;;
37ihgBpxjAsHm-EP7Ax0wQ;10;1.58;88776;dec/MIPLIB/miplib2010/neos-1620770.0.s.opb;204;522;10698;-;;
R2gcL91zq3Fyl3-rj3Lr4A;100;3000;1423324;dec/MIPLIB/miplib2010/neos-1620770.0.u.opb;45835;54518;1943675;-;;
-UjZzPVN9gW8kRz0WwGlfA;10;1030.79;6637504;dec/MIPLIB/miplib2010/neos-506428.0.s.opb;3397;51643;3831077;-;;
Ymo0wdWU0soWNDVo2abxPg;100;3000;7882052;dec/MIPLIB/miplib2010/neos-506428.0.u.opb;6461;61228;8840263;-;;
FwjdbNv3sAyEn24zaEs95w;100;3000;7343340;dec/MIPLIB/miplib2010/neos-555424.15.s.opb;24408;99593;1198878;-;;
dunTCiijN9BvznganCT5Uw;100;3000;7085348;dec/MIPLIB/miplib2010/neos-555424.15.u.opb;44846;155628;1714620;-;;
BZOstcXHuUWumr5hJjH-Ew;100;3000;6929136;dec/MIPLIB/miplib2010/neos-631710.0.s.opb;967;109833;1504490;-;;
kbcFea4Up77XABQHf4NQAQ;100;3000;6702476;dec/MIPLIB/miplib2010/neos-631710.0.u.opb;1211;97939;1749740;-;;
zp-WHSvR8x5L1wcvQaVAcw;100;3000;7716416;dec/MIPLIB/miplib2010/neos-686190.60.s.opb;1471;74279;845681;-;;
5rVL4WRYP4dKv9DXVPuylA;100;3000;8997324;dec/MIPLIB/miplib2010/neos-686190.60.u.opb;3167;204233;1732615;-;;
J2enbMcIRIlEmeH10EjqHg;10;66.18;1289312;dec/MIPLIB/miplib2010/neos-777800.0.s.opb;525;7278;48275;-;;
WNNpm+0TIBIkCWwHZtGe+A;20;0.020000000000000018;111428;dec/MIPLIB/miplib2010/neos-777800.0.u.opb;80;6319;6399;-;;
uRmb6U8q696nrBc7XXJ+WA;100;3000;5745872;dec/MIPLIB/miplib2010/neos-785912.0.d.opb;15721;70157;1587041;-;;
PQ4iyLfpqfPhX+8YWdtM4g;100;3000;1763628;dec/MIPLIB/miplib2010/neos-807456.0.d.opb;17749;54177;3268768;-;;
d3eCoIfQMRIliUqJLRIo5A;100;3000;1136900;dec/MIPLIB/miplib2010/neos-820146.0.d.opb;34804;73759;2811415;-;;
SYvU-o4SKENVqL5gpaNZhA;100;3000;1432964;dec/MIPLIB/miplib2010/neos-820157.0.d.opb;37310;106878;4608336;-;;
GBtHgAHBaZZKwee57z0tPA;10;1318.13;6187532;dec/MIPLIB/miplib2010/neos-849702.0.s.opb;15445;53880;1347807;-;;
--meOSpcFsacYOiJM-D5OQ;20;0.3600000000000001;35720;dec/MIPLIB/miplib2010/neos-849702.0.u.opb;0;0;0;-;;
PXF+Cv6zqd1mU-uavyPRfA;100;3000;6921436;dec/MIPLIB/miplib2010/neos-859770.0.d.opb;6363;90654;1143108;-;;
4WGETuuxJyt+1zpdDMw9Mw;100;3000;1302380;dec/MIPLIB/miplib2010/neos-885524.0.s.opb;67;85797;107505;-;;
-WgETdjdUv2N2bqCMTvR9w;100;3000;1317128;dec/MIPLIB/miplib2010/neos-885524.0.u.opb;67;85797;107505;-;;
S+5xMJD8ZRaz8lBnuW+EWw;100;3000;5247092;dec/MIPLIB/miplib2010/neos-941313.0.s.opb;158;201890;2152711;-;;
cU9lsXrK+39eWor5ANAf4A;100;3000;4404348;dec/MIPLIB/miplib2010/neos-941313.0.u.opb;133;196731;1352572;-;;
3nxjL92AYVyz6uu9g0MvGA;100;3000;9604196;dec/MIPLIB/miplib2010/neos-952987.0.d.opb;55371;635413;1468306;-;;
Cn9xTF2O0TuuEZjrMwZLsA;10;11.35;337452;dec/MIPLIB/miplib2010/neos-957389.0.s.opb;130;7864;39028;-;;
Z++D+o-3tbGVdPMFSerSvg;20;2.87;143856;dec/MIPLIB/miplib2010/neos-957389.0.u.opb;2;2;46;-;;
ikvG3sjaRn8nsnZMPq5Ndw;10;12.61;968492;dec/MIPLIB/miplib2010/neos16.41.s.opb;3963;11119;172079;-;;
JimhDVglxQtBakeJpO0z9g;10;11.79;878600;dec/MIPLIB/miplib2010/neos16.41.u.opb;3963;11119;172079;-;;
YI5wE7G2UqTd9CjlQX+hxg;10;1.4500000000000002;78808;dec/MIPLIB/miplib2010/neos18.0.s.opb;50;728;6222;-;;
SG751NrSJOOBffcu8Wombw;20;11.35;341940;dec/MIPLIB/miplib2010/neos18.0.u.opb;1571;6478;146303;-;;
WvQOU2++V335o-BsANZpeg;100;3000;1745748;dec/MIPLIB/miplib2010/neos788725.0.d.opb;26471;64263;715781;-;;
sfjyPzdY4OOMgwf9eW-hhQ;10;18.61;1036228;dec/MIPLIB/miplib2010/neos808444.0.s.opb;2695;69324;892766;-;;
WJ5ERs0q6HhdVhTa9SZg0g;20;0.3600000000000001;35976;dec/MIPLIB/miplib2010/neos808444.0.u.opb;0;0;0;-;;
bHNEsRCcJs9+gENugdxHxw;100;3000;1430416;dec/MIPLIB/miplib2010/neos858960.0.d.opb;2052;5741;40639;-;;
Q-THU4NIpxDI2UqipICGzg;100;3000;6452972;dec/MIPLIB/miplib2010/netdiversion.0.s.opb;261;4627944;12619159;-;;
Izp-ZOcAa3YXRdXn3oA6Aw;100;3000;6365796;dec/MIPLIB/miplib2010/netdiversion.0.u.opb;217;3638225;9589114;-;;
l0yZ-W1n-OjLY5uwmNJn1g;100;3000;6523592;dec/MIPLIB/miplib2010/ns1663818.0.s.opb;951;1210521;9878220;-;;
ZmbnExbeeJmU71Fev95U+g;100;3000;5740404;dec/MIPLIB/miplib2010/ns1663818.0.u.opb;599;693002;5917805;-;;
SYVaKaznfaGB0I7wHcyZrQ;10;275.63;4848272;dec/MIPLIB/miplib2010/ns1685374.0.s.opb;4792;94868;1603394;-;;
rFmYpSQ4vGbehKvK+xUJfQ;20;144.45;3701648;dec/MIPLIB/miplib2010/ns1685374.0.u.opb;4494;78346;1309799;-;;
hj7Gi6hSkHR2OostC5re1g;20;1724.94;7623984;dec/MIPLIB/miplib2010/ns1686196.0.d.opb;6057;74280;1050871;-;;
x4txmHzi+403gG6QYmBjyA;10;0.020000000000000018;957600;dec/MIPLIB/miplib2010/ns1688347.0.s.opb;1392;54107;382496;-;;
fRZl7ISX4IjSlnfBe0yH7w;20;149.61;2599024;dec/MIPLIB/miplib2010/ns1688347.0.u.opb;2805;66201;629827;-;;
1ThHEdtr971SWoUk3MkwwA;100;3000;7461312;dec/MIPLIB/miplib2010/ns1696083.0.s.opb;8618;255080;2739305;-;;
Trv7E8lW5m7OEETpa4jswg;100;3000;8676772;dec/MIPLIB/miplib2010/ns1696083.0.u.opb;12034;367276;3340630;-;;
z7q9i+Ldvd7SYaram6A1+g;20;108.31;1670288;dec/MIPLIB/miplib2010/ns1745726.0.d.opb;2127;48346;597555;-;;
ybo1CHGkyv-dPiBbRGA2xw;100;3000;7763064;dec/MIPLIB/miplib2010/ns1769397.0.d.opb;4382;103915;1124655;-;;
TryFCzvKTPLYWjSbOWu3iw;100;3000;12632480;dec/MIPLIB/miplib2010/ns1778858.0.s.opb;2864;27493;543612;-;;
wDmfs0UPbjGdRTml2gM4WQ;100;3000;12824464;dec/MIPLIB/miplib2010/ns1778858.0.u.opb;2864;27493;543615;-;;
JE5SCBo+XxxRm3A1tziVvQ;10;65.54;5899092;dec/MIPLIB/miplib2010/ns1853823.0.d.opb;3966;9332887;14926389;-;;
uxVo0QSr5JDqZlJwdT0fSQ;10;40.99;4422756;dec/MIPLIB/miplib2010/ns1854840.474.d.opb;3057;6690414;9217933;-;;
U8nPlfkDcmoPdFdwbShEaA;100;3000;7607868;dec/MIPLIB/miplib2010/ns894236.0.d.opb;11006;129704;3097533;-;;
8sH5fd07aR4MEn0hceDoAw;100;3000;5995808;dec/MIPLIB/miplib2010/ns894244.0.s.opb;8906;371643;4083241;-;;
nyNMQ5drkXvbxJmB8fC35Q;20;343.33;2997308;dec/MIPLIB/miplib2010/ns894244.0.u.opb;2319;199039;1516505;-;;
ourMlcsFGQJruDxssYRqeA;100;3000;6879932;dec/MIPLIB/miplib2010/ns894786.0.d.opb;4833;270397;4689442;-;;
mVC4JqBRE5BRo1okvwckYw;100;3000;6853144;dec/MIPLIB/miplib2010/ns894788.0.s.opb;15779;135992;3032057;-;;
lm3FSP4cknGUa6uwAYyjAA;100;3000;7427596;dec/MIPLIB/miplib2010/ns894788.0.u.opb;12691;113813;2854863;-;;
0iRufyrASDUfzXLlGh9z6g;100;3000;5699416;dec/MIPLIB/miplib2010/ns903616.0.s.opb;6337;378744;4193867;-;;
LJGRvrwsseDRruIpypZJog;100;3000;7377452;dec/MIPLIB/miplib2010/ns903616.0.u.opb;8264;411922;3869171;-;;
