0;20;598.93 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height23_pigeons22_holes21.opb;
0;20;826.30 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height24_pigeons23_holes22.opb;
0;20;669.68 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height25_pigeons24_holes23.opb;
0;100;1113.79 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height26_pigeons25_holes24.opb;
0;100;13609.71 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height27_pigeons26_holes25.opb;
0;20;0.10 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height5_pigeons4_holes3.opb;
0;20;0.22 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height6_pigeons5_holes4.opb;
0;20;0.33 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height7_pigeons6_holes5.opb;
0;20;0.66 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height8_pigeons7_holes6.opb;
0;20;0.65 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height9_pigeons8_holes7.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height28_pigeons27_holes26.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height29_pigeons28_holes27.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height30_pigeons29_holes28.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height31_pigeons30_holes29.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height32_pigeons31_holes30.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height33_pigeons32_holes31.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height34_pigeons33_holes32.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height35_pigeons34_holes33.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height36_pigeons35_holes34.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height37_pigeons36_holes35.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height38_pigeons37_holes36.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height39_pigeons38_holes37.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height40_pigeons39_holes38.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height41_pigeons40_holes39.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height42_pigeons41_holes40.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height43_pigeons42_holes41.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height44_pigeons43_holes42.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height45_pigeons44_holes43.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height46_pigeons45_holes44.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height47_pigeons46_holes45.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height48_pigeons47_holes46.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height49_pigeons48_holes47.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height50_pigeons49_holes48.opb;

