0;100;3017.87 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height10_pigeons9_holes8.opb;
0;20;122.79 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height11_pigeons10_holes9.opb;
0;20;890.14 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height12_pigeons11_holes10.opb;
0;100;3929.16 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height13_pigeons12_holes11.opb;
0;100;9734.54 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height14_pigeons13_holes12.opb;
0;20;0.32 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height5_pigeons4_holes3.opb;
0;20;0.45 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height6_pigeons5_holes4.opb;
0;20;1.10 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height7_pigeons6_holes5.opb;
0;20;2.06 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height8_pigeons7_holes6.opb;
0;20;31.48 ;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height9_pigeons8_holes7.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height15_pigeons14_holes13.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height16_pigeons15_holes14.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height17_pigeons16_holes15.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height18_pigeons17_holes16.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height19_pigeons18_holes17.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height20_pigeons19_holes18.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height21_pigeons20_holes19.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height22_pigeons21_holes20.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height23_pigeons22_holes21.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height24_pigeons23_holes22.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height25_pigeons24_holes23.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height26_pigeons25_holes24.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height27_pigeons26_holes25.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height28_pigeons27_holes26.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height29_pigeons28_holes27.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height28_pigeons27_holes26.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height29_pigeons28_holes27.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height30_pigeons29_holes28.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height31_pigeons30_holes29.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height32_pigeons31_holes30.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height33_pigeons32_holes31.opb;
0;100;3000;1;dec/combinatorial/pb_eval/comppebphp/composed_pebbling_php_pyramid/composed_pebbling_php_pyramid_height34_pigeons33_holes32.opb;
