Kiqtp-46L6EzAnFTDqin4Q;0;363.27;537624;dec/MIPLIB/miplib2010/bley_xl1.0.u.opb;1;0;0;3;5034;0;-;--;infeasible;;
E7psX7uzMPd2YEnTViENyQ;0;1126.84;253216;dec/MIPLIB/miplib2010/bnatt350.0.s.opb;5479;272;0;12848;2325875;1;0;0.000000e+00;optimal;;
9LzW5G+pl7Hm5xsLUJemEQ;0;0.030000000000000027;11340;dec/MIPLIB/miplib2010/bnatt350.0.u.opb;0;0;0;0;0;0;-;--;infeasible;;
f7yeo9le7TahbjuBNHFSvA;0;717.28;201696;dec/MIPLIB/miplib2010/bnatt400.0.s.opb;2400;125;0;6088;1155036;1;0;0.000000e+00;optimal;;
CHSSLflHgvG038HWG618DQ;0;1425.33;287780;dec/MIPLIB/miplib2010/bnatt400.0.u.opb;5673;377;0;13440;2780217;0;-;--;infeasible;;
JwVMjKBhrswxJ5FglvED4Q;100;3000;281112;dec/MIPLIB/miplib2010/circ10-3.0.d.opb;-;--;;;
QFx52e96CTpqlpi7B0QSww;100;3000;1379484;dec/MIPLIB/miplib2010/co-100.0.s.opb;1463;97;0;1748;901054;0;-;--;user;;
ikLE7OGDzsw+2DzJhCYegQ;100;3000;1125184;dec/MIPLIB/miplib2010/co-100.0.u.opb;236;15;0;272;672142;0;-;--;user;;
EoSwsoynPRnro9ELVDeIVA;0;12.08;54668;dec/MIPLIB/miplib2010/cov1075.0.s.opb;121;6;0;245;10029;1;0;0.000000e+00;optimal;;
7wmpXwRJkyeeBs2-yx8gow;100;3000;70176;dec/MIPLIB/miplib2010/cov1075.0.u.opb;485909;2331;0;493028;25090153;0;-;--;user;;
Qgf2Z5v0qD-x7JROVvoI0w;100;3000;244092;dec/MIPLIB/miplib2010/d10200.1267.s.opb;49265;2367;0;57213;15591941;0;-;--;user;;
3MkOg5RrIbkxtOxPr2DfzQ;100;3000;235944;dec/MIPLIB/miplib2010/d10200.1267.u.opb;22967;491;0;24870;11391014;0;-;--;user;;
EjL+r6i49CS1vTgl01t08g;0;0.26;94860;dec/MIPLIB/miplib2010/d20200.819.d.opb;1;0;0;0;0;1;0;0.000000e+00;optimal;;
Xyu1f9Aicdkh8lcfg1iQrg;100;3000;2672120;dec/MIPLIB/miplib2010/datt256.0.d.opb;-;--;;;
uzCuFdBEKNgvN1zlGC6Axw;0;24.77;1308440;dec/MIPLIB/miplib2010/ds-big.0.d.opb;1;0;0;0;0;1;0;0.000000e+00;optimal;;
GNc1jfdgnsZEhXsmzLy7Zg;0;477.06;220008;dec/MIPLIB/miplib2010/eil33-2.0.s.opb;4162;109;0;4289;202742;1;0;0.000000e+00;optimal;;
d9Wjg5bwmG5nU0IH1rou9w;0;408.65;175264;dec/MIPLIB/miplib2010/eil33-2.0.u.opb;49;139;0;1423;35611;0;-;--;infeasible;;
1HM7dlh9Lbzvu726FfXuhw;100;3000;1076228;dec/MIPLIB/miplib2010/eilA101-2.0.s.opb;213;1;0;218;43569;0;-;--;user;;
HM2znI9y6k69gZCUW-ph4g;100;3000;1344688;dec/MIPLIB/miplib2010/eilA101-2.0.u.opb;297;1;0;299;49532;0;-;--;user;;
9eV1dQOMntkfFQ2VsWaYjQ;100;3000;171216;dec/MIPLIB/miplib2010/eilB101.0.s.opb;124169;666;0;138157;8594252;0;-;--;user;;
GBp5UhONcV0WgFCITBIHkw;100;3000;175840;dec/MIPLIB/miplib2010/eilB101.0.u.opb;113394;421;0;126782;8618956;0;-;--;user;;
3cwGKb+0Di3o4v1kvbghqg;0;0.30000000000000004;78004;dec/MIPLIB/miplib2010/ex1010-pi.0.d.opb;0;0;0;0;0;1;0;--;optimal;;
eB2R90lSEYFM6giVy6oyzw;0;62.87;229864;dec/MIPLIB/miplib2010/ex9.0.s.opb;1;0;0;0;0;1;0;0.000000e+00;optimal;;
g41t7kBdsBxmULYa7GdgKQ;0;5.24;213860;dec/MIPLIB/miplib2010/ex9.0.u.opb;0;0;0;0;0;0;-;--;infeasible;;
ma+Qgh1O+UmLFJ2aB2JGFQ;100;3000;79568;dec/MIPLIB/miplib2010/f2000.0.d.opb;971;9;0;1017;1285666;0;-;--;user;;
SRtmD-ghBVH2awIGZYoxig;100;3000;190288;dec/MIPLIB/miplib2010/go19.0.s.opb;253325;15366;0;281898;17213358;0;-;--;user;;
RHAgFPIAkuXBXNwns6qG-Q;100;3000;118136;dec/MIPLIB/miplib2010/go19.0.u.opb;290485;11148;0;313250;20430043;0;-;--;user;;
edizxsUrcvzrymI016-17w;100;3000;364228;dec/MIPLIB/miplib2010/hanoi5.0.s.opb;30979;2255;0;30993;3768277;0;-;--;user;;
H7a0AGRpvPwrQQa75goj9A;100;3000;218840;dec/MIPLIB/miplib2010/hanoi5.0.u.opb;73828;252;0;56889;5742943;0;-;--;user;;
UaggAT8QssrIe2L9b-JCzw;0;0.8799999999999999;31676;dec/MIPLIB/miplib2010/iis-100-0-cov.0.s.opb;1;0;0;1;104;1;0;0.000000e+00;optimal;;
oz+nljt6VhNCfA8Sh91I1A;100;3000;61540;dec/MIPLIB/miplib2010/iis-100-0-cov.0.u.opb;235271;662;0;237912;14274511;0;-;--;user;;
3y9kaIYGqmPhuitHZLS4ZA;100;3000;112972;dec/MIPLIB/miplib2010/iis-bupa-cov.0.s.opb;35276;19;0;36942;9212909;0;-;--;user;;
aRsl2rZm3H0K57hz34MiFg;100;3000;111764;dec/MIPLIB/miplib2010/iis-bupa-cov.0.u.opb;29101;29;0;30543;8365677;0;-;--;user;;
UGcsuKdQgB9XzzLbDXajjA;100;3000;208644;dec/MIPLIB/miplib2010/iis-pima-cov.0.s.opb;13522;70;0;14714;5215370;0;-;--;user;;
VdOKvCQNHe7Lqlabf8yJJg;100;3000;232748;dec/MIPLIB/miplib2010/iis-pima-cov.0.u.opb;10572;252;0;12154;4486147;0;-;--;user;;
S-Cadr3zQqxiQCY9-SQk+w;0;192.83;10076628;dec/MIPLIB/miplib2010/ivu06-big.0.d.opb;1;0;0;0;0;1;0;0.000000e+00;optimal;;
zloMHAMZv-JNfB2mOH3z3g;100;3000;1767156;dec/MIPLIB/miplib2010/ivu52.0.s.opb;-;--;;;
2jHVNUBz0Rxhu-85SGcnMA;0;1027.11;1702548;dec/MIPLIB/miplib2010/ivu52.0.u.opb;1;0;0;1;64567;0;-;--;infeasible;;
hgcjj2qP2h+S4hg9fKI3jw;0;1051.17;1373360;dec/MIPLIB/miplib2010/lectsched-1-obj.482.d.opb;849;44;0;1832;62775;1;0;0.000000e+00;optimal;;
apxz4w206AZ3-MIkVbmDSw;0;2106.92;1556432;dec/MIPLIB/miplib2010/lectsched-1.482.s.opb;16171;142;0;16825;258760;1;0;0.000000e+00;optimal;;
NlB11bDC56uiqU6k1C65ww;0;2.4;512864;dec/MIPLIB/miplib2010/lectsched-1.482.u.opb;0;0;0;0;0;0;-;--;infeasible;;
llCJlqbzBKamuRfiiz1NOw;0;353.98;703772;dec/MIPLIB/miplib2010/lectsched-2.369.s.opb;6032;28;0;4496;93541;1;0;0.000000e+00;optimal;;
7Ggy+kPr8NUDmM+tdi7a4w;0;1.1099999999999999;338076;dec/MIPLIB/miplib2010/lectsched-2.369.u.opb;0;0;0;0;0;0;-;--;infeasible;;
sH1Q7Ha2hFxmE1xfYp67jw;0;1196.58;1328580;dec/MIPLIB/miplib2010/lectsched-3.457.s.opb;5522;57;0;6189;116242;1;0;0.000000e+00;optimal;;
YqKum9aWaBkndd1ILRRH6A;0;2.34;464864;dec/MIPLIB/miplib2010/lectsched-3.457.u.opb;0;0;0;0;0;0;-;--;infeasible;;
Pr-2riznec+Prw8ighaXiQ;0;84.29;327240;dec/MIPLIB/miplib2010/lectsched-4-obj.236.s.opb;60;5;0;107;12085;1;0;0.000000e+00;optimal;;
Le797mt7KYzR4qzK2nSLJA;0;46.32;282796;dec/MIPLIB/miplib2010/lectsched-4-obj.236.u.opb;0;0;0;0;0;0;-;--;infeasible;;
FNfeb4vsE6ZUxb5SkRKtvw;100;3000;128292;dec/MIPLIB/miplib2010/m100n500k4r1.0.s.opb;856709;7373;0;883113;21012345;0;-;--;user;;
zgip+exc+4W1O0ozNwt+iA;0;0.020000000000000018;17704;dec/MIPLIB/miplib2010/m100n500k4r1.0.u.opb;1;0;0;1;1976;0;-;--;infeasible;;
COHXWs77cPvT8tZlMr5POg;100;3000;83148;dec/MIPLIB/miplib2010/macrophage.0.s.opb;80464;445;0;85940;7797309;0;-;--;user;;
iJGX+jaMP12UO6vdRJFwAA;100;3000;87072;dec/MIPLIB/miplib2010/macrophage.0.u.opb;67502;468;0;71769;7427191;0;-;--;user;;
1pJPYXxoTd0CuO+nfNFOJg;0;0.020000000000000018;26468;dec/MIPLIB/miplib2010/methanosarcina.0.d.opb;0;0;0;0;0;2;0;--;optimal;;
hDgS4K1y4pQKyk3jo2ukNA;0;106.75;69180;dec/MIPLIB/miplib2010/mine-166-5.0.s.opb;636;32;0;791;69458;0;-;--;infeasible;;
ToFOfklswrqtTzJqdIjpPQ;0;99.96;67480;dec/MIPLIB/miplib2010/mine-166-5.0.u.opb;1274;39;0;1345;100603;0;-;--;infeasible;;
q3lwftXahvSMNanpKT3OLg;0;649.61;99616;dec/MIPLIB/miplib2010/mine-90-10.0.s.opb;19052;536;0;19199;3590649;1;0;0.000000e+00;optimal;;
S2aqAjhT3eTjzMdFlzlUZg;100;3000;111976;dec/MIPLIB/miplib2010/mine-90-10.0.u.opb;86421;1342;0;84163;23326479;0;-;--;user;;
fT-0yUyxjRzl2D3DtgRpEA;100;3000;9950040;dec/MIPLIB/miplib2010/mspp16.0.s.opb;4;1;0;80;4138;0;-;--;user;;
0BIiV3BxinWcTLbcD3Okrw;100;3000;9958664;dec/MIPLIB/miplib2010/mspp16.0.u.opb;11;1;0;107;3986;0;-;--;user;;
HCchj3FdYeO85k7uRp+LVw;100;3000;328276;dec/MIPLIB/miplib2010/n3div36.0.s.opb;1;0;0;0;0;0;-;--;user;;
bSDJnmy3942UU-jerPJTZQ;100;3000;327976;dec/MIPLIB/miplib2010/n3div36.0.u.opb;1;0;0;0;0;0;-;--;user;;
I1X72+Li5KauEC+n+ga22w;100;3000;1384988;dec/MIPLIB/miplib2010/n3seq24.0.s.opb;1;0;0;0;0;0;-;--;user;;
Ir36upm5-3pP9ix8B1MVaQ;100;3000;1391076;dec/MIPLIB/miplib2010/n3seq24.0.u.opb;1;0;0;0;0;0;-;--;user;;
dOpwSMMt1X7wekhdjPkM7A;0;473.84;148140;dec/MIPLIB/miplib2010/neos-1109824.0.s.opb;21422;719;0;24405;855638;1;0;0.000000e+00;optimal;;
gi++GbHVnx6DCPXuTxHIyg;100;3000;180468;dec/MIPLIB/miplib2010/neos-1109824.0.u.opb;177961;4120;0;189097;7845143;0;-;--;user;;
a+P8c1X8xKNYfojwzgEYjQ;0;93.24;102904;dec/MIPLIB/miplib2010/neos-1224597.245.s.opb;131;3;0;160;53828;1;0;0.000000e+00;optimal;;
adz4V+X-zpdWiZbI4YRe9Q;0;1.8199999999999998;57328;dec/MIPLIB/miplib2010/neos-1224597.245.u.opb;1;0;0;1;6244;0;-;--;infeasible;;
oUiIhqdbkIQ9Wf1lWUfTlw;0;95.49;131632;dec/MIPLIB/miplib2010/neos-1337307.0.s.opb;148;2;0;286;74135;1;0;0.000000e+00;optimal;;
nHonKaWPwFcxiGu+qLuIgw;100;3000;236580;dec/MIPLIB/miplib2010/neos-1337307.0.u.opb;15693;329;0;25913;6674298;0;-;--;user;;
H2tvEspN4x50KcInuzmEkw;0;285.63;77820;dec/MIPLIB/miplib2010/neos-1440225.0.s.opb;7425;63;0;7606;1107217;1;0;0.000000e+00;optimal;;
YmvD0ikCrcVP9zF98FBOvw;0;0.3600000000000001;41340;dec/MIPLIB/miplib2010/neos-1440225.0.u.opb;1;0;0;1;172;0;-;--;infeasible;;
9Kk4RorOj+3mAmu0X+NGhg;100;3000;169248;dec/MIPLIB/miplib2010/neos-1616732.0.s.opb;2249013;17307;0;2318943;29037417;0;-;--;user;;
RDcQj6zC6hrHSqetj8C4Ow;100;3000;282036;dec/MIPLIB/miplib2010/neos-1616732.0.u.opb;1595904;19943;0;1659152;26519419;0;-;--;user;;
++GhHlKMp+aDyYrgtlclww;0;0.25;12192;dec/MIPLIB/miplib2010/neos-1620770.0.s.opb;1;0;0;0;0;1;0;0.000000e+00;optimal;;
t7GxSlx2KKcd4a90zbShpg;100;3000;163344;dec/MIPLIB/miplib2010/neos-1620770.0.u.opb;1148613;1256;0;770471;11219905;0;-;--;user;;
rfuiMky+P3AVoXVTiXE5pw;100;3000;941124;dec/MIPLIB/miplib2010/neos-506428.0.s.opb;2;1;0;15;27988;0;-;--;user;;
ckHom9NMu-AEheJ3t9zD7A;100;3000;841552;dec/MIPLIB/miplib2010/neos-506428.0.u.opb;8;1;0;29;65063;0;-;--;user;;
bzRdIXkyw3JOpMmofOQlUw;0;33.95;132304;dec/MIPLIB/miplib2010/neos-555424.15.s.opb;48;2;0;74;8926;1;0;0.000000e+00;optimal;;
om-gDB35U6WJ8N9hM7XOOg;0;84.06;146484;dec/MIPLIB/miplib2010/neos-555424.15.u.opb;355;22;0;428;43342;1;0;0.000000e+00;optimal;;
yglH0hA6TjYujTwua1I5dQ;0;33.44;1521888;dec/MIPLIB/miplib2010/neos-631710.0.s.opb;1;0;0;0;0;1;0;0.000000e+00;optimal;;
LQBKXeFneA5F8lD7Z3Ntcw;100;3000;1877556;dec/MIPLIB/miplib2010/neos-631710.0.u.opb;1;0;0;3;40896;0;-;--;termination;;
iPhFFB1Xh0C53CdNoUwEIw;0;736.07;450380;dec/MIPLIB/miplib2010/neos-686190.60.s.opb;6938;392;0;7905;909528;1;0;0.000000e+00;optimal;;
njjAl3psd8wTcxHwnhixLw;0;824.46;448680;dec/MIPLIB/miplib2010/neos-686190.60.u.opb;8121;456;0;9356;1086328;0;-;--;infeasible;;
nIXn6+HNj-gAilYvjhS6bg;0;6.13;61016;dec/MIPLIB/miplib2010/neos-777800.0.s.opb;1;0;0;1;12264;1;0;0.000000e+00;optimal;;
hhYywEbHT9+lAtO2tz0N8Q;0;0.030000000000000027;10832;dec/MIPLIB/miplib2010/neos-777800.0.u.opb;0;0;0;0;0;0;-;--;infeasible;;
DREBc8sXcZSyCA6bWgV95g;0;91.02;54628;dec/MIPLIB/miplib2010/neos-785912.0.d.opb;162;9;0;422;198500;0;-;--;infeasible;;
HpQxLuzBLM6IzUmOhMJe0g;100;3000;64272;dec/MIPLIB/miplib2010/neos-807456.0.d.opb;20720;116;0;21913;7201379;0;-;--;user;;
EchfxWKjC2spg+HZBlfvGA;100;3000;266648;dec/MIPLIB/miplib2010/neos-820146.0.d.opb;466762;9544;0;463115;10970151;0;-;--;user;;
c7mjh63GlnxeE3viv6WFbw;100;3000;254268;dec/MIPLIB/miplib2010/neos-820157.0.d.opb;383885;6042;0;361629;9864283;0;-;--;user;;
ksgGohxgjmzz-SlxMJ-KpA;0;900.12;90064;dec/MIPLIB/miplib2010/neos-849702.0.s.opb;23622;926;0;25650;2843291;1;0;0.000000e+00;optimal;;
OHo6EGemIHPAEbjAiwDbSA;0;0.020000000000000018;13144;dec/MIPLIB/miplib2010/neos-849702.0.u.opb;0;0;0;0;0;0;-;--;infeasible;;
BN7nhWDkscf1B0AjOEOH4Q;0;295.87;427792;dec/MIPLIB/miplib2010/neos-859770.0.d.opb;2244;82;0;2572;64228;0;-;--;infeasible;;
rZtvHLCnKjIeKJAmkymyTA;0;135.5;451056;dec/MIPLIB/miplib2010/neos-885524.0.s.opb;177;19;0;218;8645;1;0;0.000000e+00;optimal;;
cCR4Xbrk1rJ7e0HRenjnIA;0;12.16;330544;dec/MIPLIB/miplib2010/neos-885524.0.u.opb;1;0;0;5;1210;0;-;--;infeasible;;
nYvp6Hah+OPg+REwiA8sow;0;1332.21;3605956;dec/MIPLIB/miplib2010/neos-941313.0.s.opb;1;0;0;1;115152;1;0;0.000000e+00;optimal;;
Bve9f-9xIXgvCI2W6k+jFw;0;1307.97;3758356;dec/MIPLIB/miplib2010/neos-941313.0.u.opb;1;0;0;1;125477;0;-;--;infeasible;;
zwR-+XV5ivFd1+72b3UqdQ;100;3000;527992;dec/MIPLIB/miplib2010/neos-952987.0.d.opb;46765;895;0;41981;403292;0;-;--;user;;
hCWAyIVpEa-hm9NTOARusQ;0;38.67;205544;dec/MIPLIB/miplib2010/neos-957389.0.s.opb;1;0;0;0;0;1;0;0.000000e+00;optimal;;
T7GX8hJut5fH+RqjeTFj+Q;0;0.3400000000000001;71364;dec/MIPLIB/miplib2010/neos-957389.0.u.opb;0;0;0;0;0;0;-;--;infeasible;;
uyYmBnuDPVoVx6U4L4qDdw;0;14.4;64156;dec/MIPLIB/miplib2010/neos16.41.s.opb;840;30;0;1153;20955;1;0;0.000000e+00;optimal;;
Tj3scOqJp-E3xYbciHTnig;0;13.97;64088;dec/MIPLIB/miplib2010/neos16.41.u.opb;840;30;0;1153;20955;1;0;0.000000e+00;optimal;;
w9l3ZMkSCoaHBIJDxz9EKg;0;13.01;79188;dec/MIPLIB/miplib2010/neos18.0.s.opb;116;7;0;208;5931;1;0;0.000000e+00;optimal;;
CFSHcfeVVCcDt3-dPVk7fA;0;60.72;108500;dec/MIPLIB/miplib2010/neos18.0.u.opb;2058;75;0;2434;64292;0;-;--;infeasible;;
SKh-rtmDAx63OSfxJlEH2A;0;991.02;113668;dec/MIPLIB/miplib2010/neos788725.0.d.opb;332589;9732;0;328409;9469678;0;-;--;infeasible;;
IdjZoBFzdiiImpH+5hsKXQ;0;1452.31;390200;dec/MIPLIB/miplib2010/neos808444.0.s.opb;51;5;0;70;297139;1;0;0.000000e+00;optimal;;
